question,options,votes
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(15, 3, 21, 9)"
3,"[3, 9, 15, 21]","(21, 3, 15, 9)"
3,"[3, 9, 15, 21]","(21, 15, 9, 3)"
3,"[3, 9, 15, 21]","(21, 3, 15, 9)"
3,"[3, 9, 15, 21]","(15, 9, 21, 3)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(15, 3, 21, 9)"
3,"[3, 9, 15, 21]","(21, 15, 3, 9)"
3,"[3, 9, 15, 21]","(21, 9, 15, 3)"
3,"[3, 9, 15, 21]","(9, 15, 21, 3)"
3,"[3, 9, 15, 21]","(21, 3, 15, 9)"
3,"[3, 9, 15, 21]","(21, 9, 15, 3)"
3,"[3, 9, 15, 21]","(21, 15, 3, 9)"
3,"[3, 9, 15, 21]","(3, 15, 21, 9)"
3,"[3, 9, 15, 21]","(9, 3, 15, 21)"
3,"[3, 9, 15, 21]","(9, 21, 15, 3)"
3,"[3, 9, 15, 21]","(9, 3, 21, 15)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(3, 21, 15, 9)"
3,"[3, 9, 15, 21]","(9, 15, 3, 21)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(9, 21, 15, 3)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(3, 9, 21, 15)"
3,"[3, 9, 15, 21]","(15, 9, 3, 21)"
3,"[3, 9, 15, 21]","(3, 21, 15, 9)"
3,"[3, 9, 15, 21]","(9, 21, 15, 3)"
3,"[3, 9, 15, 21]","(21, 3, 15, 9)"
3,"[3, 9, 15, 21]","(21, 15, 3, 9)"
3,"[3, 9, 15, 21]","(3, 15, 21, 9)"
3,"[3, 9, 15, 21]","(21, 3, 15, 9)"
3,"[3, 9, 15, 21]","(9, 3, 15, 21)"
3,"[3, 9, 15, 21]","(15, 9, 3, 21)"
3,"[3, 9, 15, 21]","(9, 3, 15, 21)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(3, 15, 9, 21)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(3, 15, 21, 9)"
3,"[3, 9, 15, 21]","(15, 3, 21, 9)"
3,"[3, 9, 15, 21]","(9, 3, 15, 21)"
3,"[3, 9, 15, 21]","(21, 3, 15, 9)"
3,"[3, 9, 15, 21]","(9, 15, 21, 3)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(21, 15, 9, 3)"
3,"[3, 9, 15, 21]","(9, 3, 15, 21)"
3,"[3, 9, 15, 21]","(15, 9, 3, 21)"
3,"[3, 9, 15, 21]","(21, 9, 3, 15)"
3,"[3, 9, 15, 21]","(9, 3, 21, 15)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(21, 3, 9, 15)"
3,"[3, 9, 15, 21]","(21, 9, 3, 15)"
3,"[3, 9, 15, 21]","(3, 21, 15, 9)"
3,"[3, 9, 15, 21]","(21, 9, 15, 3)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(21, 3, 9, 15)"
3,"[3, 9, 15, 21]","(9, 3, 15, 21)"
3,"[3, 9, 15, 21]","(3, 21, 15, 9)"
3,"[3, 9, 15, 21]","(15, 9, 21, 3)"
3,"[3, 9, 15, 21]","(21, 15, 3, 9)"
3,"[3, 9, 15, 21]","(3, 15, 9, 21)"
3,"[3, 9, 15, 21]","(3, 9, 15, 21)"
3,"[3, 9, 15, 21]","(15, 9, 3, 21)"
3,"[3, 9, 15, 21]","(3, 21, 15, 9)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(15, 3, 21, 9)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(21, 9, 15, 3)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(3, 9, 15, 21)"
3,"[3, 9, 15, 21]","(9, 15, 3, 21)"
3,"[3, 9, 15, 21]","(21, 3, 15, 9)"
3,"[3, 9, 15, 21]","(3, 9, 15, 21)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(3, 9, 15, 21)"
3,"[3, 9, 15, 21]","(9, 21, 15, 3)"
3,"[3, 9, 15, 21]","(21, 9, 15, 3)"
3,"[3, 9, 15, 21]","(3, 21, 15, 9)"
3,"[3, 9, 15, 21]","(3, 15, 9, 21)"
3,"[3, 9, 15, 21]","(21, 3, 15, 9)"
3,"[3, 9, 15, 21]","(15, 21, 3, 9)"
3,"[3, 9, 15, 21]","(3, 9, 15, 21)"
3,"[3, 9, 15, 21]","(9, 15, 3, 21)"
3,"[3, 9, 15, 21]","(9, 21, 15, 3)"
3,"[3, 9, 15, 21]","(9, 3, 21, 15)"
3,"[3, 9, 15, 21]","(15, 9, 21, 3)"
3,"[3, 9, 15, 21]","(15, 21, 3, 9)"
3,"[3, 9, 15, 21]","(9, 21, 15, 3)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(3, 9, 15, 21)"
3,"[3, 9, 15, 21]","(21, 15, 3, 9)"
3,"[3, 9, 15, 21]","(21, 9, 3, 15)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(15, 3, 21, 9)"
3,"[3, 9, 15, 21]","(15, 3, 21, 9)"
3,"[3, 9, 15, 21]","(3, 15, 21, 9)"
3,"[3, 9, 15, 21]","(9, 15, 3, 21)"
3,"[3, 9, 15, 21]","(21, 15, 9, 3)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(9, 21, 15, 3)"
3,"[3, 9, 15, 21]","(15, 21, 3, 9)"
3,"[3, 9, 15, 21]","(3, 15, 21, 9)"
3,"[3, 9, 15, 21]","(9, 15, 3, 21)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(15, 3, 21, 9)"
3,"[3, 9, 15, 21]","(9, 3, 15, 21)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(21, 15, 9, 3)"
3,"[3, 9, 15, 21]","(15, 3, 21, 9)"
3,"[3, 9, 15, 21]","(15, 9, 3, 21)"
3,"[3, 9, 15, 21]","(21, 3, 15, 9)"
3,"[3, 9, 15, 21]","(21, 15, 9, 3)"
3,"[3, 9, 15, 21]","(3, 21, 15, 9)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(15, 21, 3, 9)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(3, 15, 21, 9)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(9, 15, 21, 3)"
3,"[3, 9, 15, 21]","(3, 15, 21, 9)"
3,"[3, 9, 15, 21]","(15, 9, 3, 21)"
3,"[3, 9, 15, 21]","(15, 3, 21, 9)"
3,"[3, 9, 15, 21]","(15, 9, 3, 21)"
3,"[3, 9, 15, 21]","(9, 21, 15, 3)"
3,"[3, 9, 15, 21]","(3, 15, 9, 21)"
3,"[3, 9, 15, 21]","(21, 9, 3, 15)"
3,"[3, 9, 15, 21]","(21, 9, 3, 15)"
3,"[3, 9, 15, 21]","(21, 15, 9, 3)"
3,"[3, 9, 15, 21]","(21, 3, 9, 15)"
3,"[3, 9, 15, 21]","(15, 21, 3, 9)"
3,"[3, 9, 15, 21]","(21, 15, 3, 9)"
3,"[3, 9, 15, 21]","(15, 9, 21, 3)"
3,"[3, 9, 15, 21]","(15, 21, 9, 3)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(15, 21, 3, 9)"
3,"[3, 9, 15, 21]","(21, 3, 9, 15)"
3,"[3, 9, 15, 21]","(21, 9, 15, 3)"
3,"[3, 9, 15, 21]","(15, 21, 9, 3)"
3,"[3, 9, 15, 21]","(15, 9, 3, 21)"
3,"[3, 9, 15, 21]","(3, 21, 15, 9)"
3,"[3, 9, 15, 21]","(15, 21, 9, 3)"
3,"[3, 9, 15, 21]","(9, 21, 15, 3)"
3,"[3, 9, 15, 21]","(3, 9, 21, 15)"
3,"[3, 9, 15, 21]","(21, 15, 9, 3)"
3,"[3, 9, 15, 21]","(3, 21, 15, 9)"
3,"[3, 9, 15, 21]","(21, 15, 9, 3)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(21, 15, 3, 9)"
3,"[3, 9, 15, 21]","(15, 9, 3, 21)"
3,"[3, 9, 15, 21]","(21, 15, 9, 3)"
3,"[3, 9, 15, 21]","(15, 9, 21, 3)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(3, 9, 21, 15)"
3,"[3, 9, 15, 21]","(15, 3, 21, 9)"
3,"[3, 9, 15, 21]","(21, 3, 9, 15)"
3,"[3, 9, 15, 21]","(15, 3, 21, 9)"
3,"[3, 9, 15, 21]","(9, 15, 21, 3)"
3,"[3, 9, 15, 21]","(15, 3, 21, 9)"
3,"[3, 9, 15, 21]","(9, 15, 21, 3)"
3,"[3, 9, 15, 21]","(9, 3, 21, 15)"
3,"[3, 9, 15, 21]","(21, 15, 3, 9)"
3,"[3, 9, 15, 21]","(21, 15, 9, 3)"
3,"[3, 9, 15, 21]","(3, 15, 9, 21)"
3,"[3, 9, 15, 21]","(21, 3, 9, 15)"
3,"[3, 9, 15, 21]","(3, 15, 9, 21)"
3,"[3, 9, 15, 21]","(21, 3, 9, 15)"
3,"[3, 9, 15, 21]","(15, 21, 3, 9)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(15, 21, 3, 9)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(9, 3, 21, 15)"
3,"[3, 9, 15, 21]","(21, 3, 9, 15)"
3,"[3, 9, 15, 21]","(3, 21, 15, 9)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(15, 21, 3, 9)"
3,"[3, 9, 15, 21]","(21, 15, 3, 9)"
3,"[3, 9, 15, 21]","(15, 9, 21, 3)"
3,"[3, 9, 15, 21]","(9, 21, 15, 3)"
3,"[3, 9, 15, 21]","(15, 21, 3, 9)"
3,"[3, 9, 15, 21]","(15, 9, 3, 21)"
3,"[3, 9, 15, 21]","(15, 9, 21, 3)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(3, 9, 15, 21)"
3,"[3, 9, 15, 21]","(9, 15, 21, 3)"
3,"[3, 9, 15, 21]","(15, 21, 3, 9)"
3,"[3, 9, 15, 21]","(9, 3, 15, 21)"
3,"[3, 9, 15, 21]","(15, 9, 21, 3)"
3,"[3, 9, 15, 21]","(3, 9, 15, 21)"
3,"[3, 9, 15, 21]","(9, 15, 3, 21)"
3,"[3, 9, 15, 21]","(3, 9, 21, 15)"
3,"[3, 9, 15, 21]","(15, 9, 21, 3)"
3,"[3, 9, 15, 21]","(21, 9, 3, 15)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(15, 21, 3, 9)"
3,"[3, 9, 15, 21]","(9, 15, 3, 21)"
3,"[3, 9, 15, 21]","(9, 15, 3, 21)"
3,"[3, 9, 15, 21]","(15, 3, 21, 9)"
3,"[3, 9, 15, 21]","(15, 21, 9, 3)"
3,"[3, 9, 15, 21]","(21, 15, 9, 3)"
3,"[3, 9, 15, 21]","(9, 15, 21, 3)"
3,"[3, 9, 15, 21]","(21, 3, 15, 9)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(21, 9, 3, 15)"
3,"[3, 9, 15, 21]","(3, 15, 9, 21)"
3,"[3, 9, 15, 21]","(21, 9, 3, 15)"
3,"[3, 9, 15, 21]","(3, 9, 15, 21)"
3,"[3, 9, 15, 21]","(3, 21, 15, 9)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(9, 15, 3, 21)"
3,"[3, 9, 15, 21]","(9, 15, 3, 21)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(21, 15, 9, 3)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(3, 21, 15, 9)"
3,"[3, 9, 15, 21]","(9, 15, 3, 21)"
3,"[3, 9, 15, 21]","(15, 9, 21, 3)"
3,"[3, 9, 15, 21]","(3, 21, 15, 9)"
3,"[3, 9, 15, 21]","(15, 21, 9, 3)"
3,"[3, 9, 15, 21]","(9, 3, 15, 21)"
3,"[3, 9, 15, 21]","(15, 9, 21, 3)"
3,"[3, 9, 15, 21]","(9, 3, 21, 15)"
3,"[3, 9, 15, 21]","(21, 3, 9, 15)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(3, 21, 15, 9)"
3,"[3, 9, 15, 21]","(15, 3, 21, 9)"
3,"[3, 9, 15, 21]","(3, 21, 15, 9)"
3,"[3, 9, 15, 21]","(15, 9, 3, 21)"
3,"[3, 9, 15, 21]","(9, 15, 3, 21)"
3,"[3, 9, 15, 21]","(9, 21, 15, 3)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(3, 9, 15, 21)"
3,"[3, 9, 15, 21]","(9, 3, 15, 21)"
3,"[3, 9, 15, 21]","(21, 3, 15, 9)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(9, 15, 3, 21)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(15, 9, 21, 3)"
3,"[3, 9, 15, 21]","(3, 15, 9, 21)"
3,"[3, 9, 15, 21]","(9, 3, 15, 21)"
3,"[3, 9, 15, 21]","(9, 3, 21, 15)"
3,"[3, 9, 15, 21]","(15, 9, 3, 21)"
3,"[3, 9, 15, 21]","(21, 9, 3, 15)"
3,"[3, 9, 15, 21]","(9, 15, 3, 21)"
3,"[3, 9, 15, 21]","(15, 9, 3, 21)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(15, 21, 3, 9)"
3,"[3, 9, 15, 21]","(3, 9, 21, 15)"
3,"[3, 9, 15, 21]","(21, 15, 3, 9)"
3,"[3, 9, 15, 21]","(9, 3, 21, 15)"
3,"[3, 9, 15, 21]","(21, 9, 3, 15)"
3,"[3, 9, 15, 21]","(15, 9, 21, 3)"
3,"[3, 9, 15, 21]","(9, 3, 21, 15)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(21, 9, 15, 3)"
3,"[3, 9, 15, 21]","(3, 9, 15, 21)"
3,"[3, 9, 15, 21]","(3, 9, 15, 21)"
3,"[3, 9, 15, 21]","(9, 3, 15, 21)"
3,"[3, 9, 15, 21]","(3, 9, 15, 21)"
3,"[3, 9, 15, 21]","(21, 3, 9, 15)"
3,"[3, 9, 15, 21]","(21, 15, 3, 9)"
3,"[3, 9, 15, 21]","(15, 9, 21, 3)"
3,"[3, 9, 15, 21]","(3, 9, 15, 21)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(3, 21, 9, 15)"
3,"[3, 9, 15, 21]","(21, 15, 3, 9)"
3,"[3, 9, 15, 21]","(21, 15, 3, 9)"
3,"[3, 9, 15, 21]","(3, 15, 21, 9)"
3,"[3, 9, 15, 21]","(21, 15, 9, 3)"
3,"[3, 9, 15, 21]","(15, 3, 9, 21)"
3,"[3, 9, 15, 21]","(21, 15, 3, 9)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(21, 15, 3, 9)"
3,"[3, 9, 15, 21]","(15, 21, 9, 3)"
3,"[3, 9, 15, 21]","(9, 15, 3, 21)"
3,"[3, 9, 15, 21]","(9, 21, 15, 3)"
3,"[3, 9, 15, 21]","(3, 9, 15, 21)"
3,"[3, 9, 15, 21]","(9, 3, 15, 21)"
3,"[3, 9, 15, 21]","(9, 21, 15, 3)"
3,"[3, 9, 15, 21]","(15, 9, 21, 3)"
3,"[3, 9, 15, 21]","(3, 9, 21, 15)"
3,"[3, 9, 15, 21]","(3, 15, 21, 9)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(9, 3, 15, 21)"
3,"[3, 9, 15, 21]","(9, 21, 3, 15)"
3,"[3, 9, 15, 21]","(15, 3, 21, 9)"
3,"[3, 9, 15, 21]","(21, 15, 9, 3)"
3,"[3, 9, 15, 21]","(9, 3, 15, 21)"
3,"[3, 9, 15, 21]","(3, 15, 21, 9)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(10, 16, 4, 22)"
4,"[4, 10, 16, 22]","(16, 10, 22, 4)"
4,"[4, 10, 16, 22]","(4, 16, 10, 22)"
4,"[4, 10, 16, 22]","(10, 22, 4, 16)"
4,"[4, 10, 16, 22]","(22, 4, 16, 10)"
4,"[4, 10, 16, 22]","(10, 16, 4, 22)"
4,"[4, 10, 16, 22]","(4, 22, 10, 16)"
4,"[4, 10, 16, 22]","(10, 4, 16, 22)"
4,"[4, 10, 16, 22]","(22, 4, 10, 16)"
4,"[4, 10, 16, 22]","(4, 16, 10, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(4, 16, 10, 22)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(16, 4, 22, 10)"
4,"[4, 10, 16, 22]","(16, 22, 10, 4)"
4,"[4, 10, 16, 22]","(4, 16, 10, 22)"
4,"[4, 10, 16, 22]","(22, 16, 10, 4)"
4,"[4, 10, 16, 22]","(4, 22, 10, 16)"
4,"[4, 10, 16, 22]","(16, 22, 10, 4)"
4,"[4, 10, 16, 22]","(10, 16, 22, 4)"
4,"[4, 10, 16, 22]","(4, 16, 22, 10)"
4,"[4, 10, 16, 22]","(4, 10, 22, 16)"
4,"[4, 10, 16, 22]","(10, 4, 22, 16)"
4,"[4, 10, 16, 22]","(22, 4, 10, 16)"
4,"[4, 10, 16, 22]","(4, 16, 10, 22)"
4,"[4, 10, 16, 22]","(22, 4, 16, 10)"
4,"[4, 10, 16, 22]","(10, 22, 4, 16)"
4,"[4, 10, 16, 22]","(16, 4, 22, 10)"
4,"[4, 10, 16, 22]","(22, 10, 4, 16)"
4,"[4, 10, 16, 22]","(22, 4, 10, 16)"
4,"[4, 10, 16, 22]","(22, 10, 16, 4)"
4,"[4, 10, 16, 22]","(16, 4, 22, 10)"
4,"[4, 10, 16, 22]","(22, 16, 10, 4)"
4,"[4, 10, 16, 22]","(10, 22, 4, 16)"
4,"[4, 10, 16, 22]","(4, 16, 10, 22)"
4,"[4, 10, 16, 22]","(10, 4, 22, 16)"
4,"[4, 10, 16, 22]","(10, 22, 4, 16)"
4,"[4, 10, 16, 22]","(10, 4, 16, 22)"
4,"[4, 10, 16, 22]","(16, 4, 10, 22)"
4,"[4, 10, 16, 22]","(22, 16, 4, 10)"
4,"[4, 10, 16, 22]","(22, 16, 4, 10)"
4,"[4, 10, 16, 22]","(16, 4, 10, 22)"
4,"[4, 10, 16, 22]","(10, 16, 22, 4)"
4,"[4, 10, 16, 22]","(16, 10, 4, 22)"
4,"[4, 10, 16, 22]","(22, 4, 16, 10)"
4,"[4, 10, 16, 22]","(22, 16, 10, 4)"
4,"[4, 10, 16, 22]","(10, 4, 22, 16)"
4,"[4, 10, 16, 22]","(10, 4, 22, 16)"
4,"[4, 10, 16, 22]","(22, 4, 16, 10)"
4,"[4, 10, 16, 22]","(10, 4, 22, 16)"
4,"[4, 10, 16, 22]","(4, 22, 10, 16)"
4,"[4, 10, 16, 22]","(22, 16, 10, 4)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(22, 16, 10, 4)"
4,"[4, 10, 16, 22]","(16, 22, 10, 4)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(16, 4, 10, 22)"
4,"[4, 10, 16, 22]","(22, 4, 16, 10)"
4,"[4, 10, 16, 22]","(22, 4, 10, 16)"
4,"[4, 10, 16, 22]","(10, 16, 4, 22)"
4,"[4, 10, 16, 22]","(4, 22, 10, 16)"
4,"[4, 10, 16, 22]","(10, 4, 22, 16)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(22, 4, 10, 16)"
4,"[4, 10, 16, 22]","(4, 16, 10, 22)"
4,"[4, 10, 16, 22]","(22, 4, 10, 16)"
4,"[4, 10, 16, 22]","(16, 4, 22, 10)"
4,"[4, 10, 16, 22]","(16, 10, 4, 22)"
4,"[4, 10, 16, 22]","(16, 4, 10, 22)"
4,"[4, 10, 16, 22]","(16, 4, 22, 10)"
4,"[4, 10, 16, 22]","(16, 4, 22, 10)"
4,"[4, 10, 16, 22]","(4, 22, 16, 10)"
4,"[4, 10, 16, 22]","(22, 16, 4, 10)"
4,"[4, 10, 16, 22]","(22, 16, 4, 10)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(10, 4, 22, 16)"
4,"[4, 10, 16, 22]","(22, 16, 4, 10)"
4,"[4, 10, 16, 22]","(10, 4, 16, 22)"
4,"[4, 10, 16, 22]","(16, 10, 22, 4)"
4,"[4, 10, 16, 22]","(4, 10, 22, 16)"
4,"[4, 10, 16, 22]","(22, 10, 4, 16)"
4,"[4, 10, 16, 22]","(4, 10, 22, 16)"
4,"[4, 10, 16, 22]","(22, 10, 16, 4)"
4,"[4, 10, 16, 22]","(4, 10, 16, 22)"
4,"[4, 10, 16, 22]","(22, 16, 10, 4)"
4,"[4, 10, 16, 22]","(4, 22, 16, 10)"
4,"[4, 10, 16, 22]","(4, 22, 16, 10)"
4,"[4, 10, 16, 22]","(4, 10, 22, 16)"
4,"[4, 10, 16, 22]","(22, 16, 4, 10)"
4,"[4, 10, 16, 22]","(22, 10, 16, 4)"
4,"[4, 10, 16, 22]","(4, 16, 10, 22)"
4,"[4, 10, 16, 22]","(16, 22, 10, 4)"
4,"[4, 10, 16, 22]","(10, 4, 22, 16)"
4,"[4, 10, 16, 22]","(16, 4, 10, 22)"
4,"[4, 10, 16, 22]","(16, 22, 10, 4)"
4,"[4, 10, 16, 22]","(4, 16, 22, 10)"
4,"[4, 10, 16, 22]","(4, 10, 22, 16)"
4,"[4, 10, 16, 22]","(4, 22, 10, 16)"
4,"[4, 10, 16, 22]","(10, 22, 4, 16)"
4,"[4, 10, 16, 22]","(16, 22, 10, 4)"
